date,actual_lead_0,pred_lead_0,actual_lead_1,pred_lead_1,actual_lead_2,pred_lead_2,actual_lead_3,pred_lead_3,actual_lead_4,pred_lead_4,actual_lead_5,pred_lead_5,actual_lead_6,pred_lead_6,week,month,dayofweek,Sub_metering_1,Global_intensity,Global_active_power,Sub_metering_3,Sub_metering_2,Voltage,Global_reactive_power,weeklag_1,monthlag_1,dayofweeklag_1,Sub_metering_1lag_1,Global_intensitylag_1,Global_active_powerlag_1,Sub_metering_3lag_1,Sub_metering_2lag_1,Voltagelag_1,Global_reactive_powerlag_1,weeklag_2,monthlag_2,dayofweeklag_2,Sub_metering_1lag_2,Global_intensitylag_2,Global_active_powerlag_2,Sub_metering_3lag_2,Sub_metering_2lag_2,Voltagelag_2,Global_reactive_powerlag_2,weeklag_365,monthlag_365,dayofweeklag_365,Sub_metering_1lag_365,Global_intensitylag_365,Global_active_powerlag_365,Sub_metering_3lag_365,Sub_metering_2lag_365,Voltagelag_365,Global_reactive_powerlag_365
2010-11-09,0.40653581685197326,0.4393607974052429,0.40653581685197326,0.43430203199386597,0.40653581685197326,0.43323343992233276,0.40653581685197326,0.43409475684165955,0.40653581685197326,0.4429773688316345,0.40653581685197326,0.44572463631629944,0.40653581685197326,0.455266535282135,0.8461538461538461,0.9090909090909091,0.16666666666666666,0.18683178902352104,0.5700446874816276,0.5668184975004229,0.4267859898163864,0.05208612525685696,0.40787526965507936,0.3701709291249648,0.8461538461538461,0.9090909090909091,0.0,0.09684604419101925,0.5051890398071384,0.5053276355058924,0.4475389600370313,0.04958456177968373,0.40511147872618203,0.34859776849179475,0.826923076923077,0.9090909090909091,1.0,0.0914112615823236,0.4620891397659791,0.45786256389721547,0.2124286375559327,0.055481104261592064,0.4476736032817854,0.4187691762757472,0.8653846153846154,0.9090909090909091,0.0,0.1003207412687099,0.3703916034574009,0.3746112984664688,0.23931492053695416,0.038416867685160366,0.7630888986736366,0.42591555498116546
2010-11-08,0.4808768230649406,0.4393607974052429,0.4808768230649406,0.43430203199386597,0.4808768230649406,0.44857341051101685,0.4808768230649406,0.43409475684165955,0.4808768230649406,0.4429773688316345,0.4808768230649406,0.44572463631629944,0.4808768230649406,0.455266535282135,0.8461538461538461,0.9090909090909091,0.0,0.09684604419101925,0.5051890398071384,0.5053276355058924,0.4475389600370313,0.04958456177968373,0.40511147872618203,0.34859776849179475,0.826923076923077,0.9090909090909091,1.0,0.0914112615823236,0.4620891397659791,0.45786256389721547,0.2124286375559327,0.055481104261592064,0.4476736032817854,0.4187691762757472,0.826923076923077,0.9090909090909091,0.8333333333333333,0.2900035637918746,0.5022196742517807,0.4990295757287584,0.32275111865452855,0.060752255874207094,0.44728912773926766,0.46419870091950494,0.8461538461538461,0.9090909090909091,1.0,0.44021739130434784,0.703063444464044,0.7188278576210541,0.5182456411047678,0.1853837219690878,0.7431498776882091,0.5425312444655068
2010-11-07,0.5719158840496298,0.4393607974052429,0.5719158840496298,0.43430203199386597,0.5719158840496298,0.43323343992233276,0.5719158840496298,0.43409475684165955,0.5719158840496298,0.4429773688316345,0.5719158840496298,0.44572463631629944,0.5719158840496298,0.455266535282135,0.826923076923077,0.9090909090909091,1.0,0.0914112615823236,0.4620891397659791,0.45786256389721547,0.2124286375559327,0.055481104261592064,0.4476736032817854,0.4187691762757472,0.826923076923077,0.9090909090909091,0.8333333333333333,0.2900035637918746,0.5022196742517807,0.4990295757287584,0.32275111865452855,0.060752255874207094,0.44728912773926766,0.46419870091950494,0.826923076923077,0.9090909090909091,0.6666666666666666,0.0,0.4713353325101428,0.4773436277975577,0.43102916216633236,0.07057982667738766,0.7753520487389096,0.4319849509613883,0.8461538461538461,0.9090909090909091,0.8333333333333333,0.1948503207412687,0.4138736990650921,0.42137310967483793,0.3308902947076068,0.036451353524524256,0.6589484551286837,0.4731065447043582
2010-11-06,0.5671551114642714,0.4393607974052429,0.5671551114642714,0.43430203199386597,0.5671551114642714,0.43323343992233276,0.5671551114642714,0.43409475684165955,0.5671551114642714,0.4429773688316345,0.5671551114642714,0.44572463631629944,0.5671551114642714,0.455266535282135,0.826923076923077,0.9090909090909091,0.8333333333333333,0.2900035637918746,0.5022196742517807,0.4990295757287584,0.32275111865452855,0.060752255874207094,0.44728912773926766,0.46419870091950494,0.826923076923077,0.9090909090909091,0.6666666666666666,0.0,0.4713353325101428,0.4773436277975577,0.43102916216633236,0.07057982667738766,0.7753520487389096,0.4319849509613883,0.826923076923077,0.9090909090909091,0.5,0.537152530292231,0.7298759334391747,0.7335763043791111,0.34138250270020054,1.0,0.737124438365214,0.6041585892962291,0.8461538461538461,0.9090909090909091,0.6666666666666666,0.0,0.3631298876933017,0.3692148385441772,0.3814997685542354,0.03948896631823461,0.7012744383865464,0.4053140720956182
2010-11-05,0.5088570767141973,0.44680824875831604,0.5088570767141973,0.45214277505874634,0.5088570767141973,0.43323343992233276,0.5088570767141973,0.4500511884689331,0.5088570767141973,0.4120979607105255,0.5088570767141973,0.44572463631629944,0.5088570767141973,0.455266535282135,0.826923076923077,0.9090909090909091,0.6666666666666666,0.0,0.4713353325101428,0.4773436277975577,0.43102916216633236,0.07057982667738766,0.7753520487389096,0.4319849509613883,0.826923076923077,0.9090909090909091,0.5,0.537152530292231,0.7298759334391747,0.7335763043791111,0.34138250270020054,1.0,0.737124438365214,0.6041585892962291,0.826923076923077,0.9090909090909091,0.3333333333333333,0.09096578759800428,0.334406420885518,0.3388219762618346,0.19645887980249963,0.09899044045385509,0.8062567213954956,0.42185174016475613,0.8461538461538461,0.9090909090909091,0.5,0.09844975053456878,0.41685776444993217,0.4224023475382776,0.3252584477704058,0.047529706066291436,0.645855826786562,0.380687067112777
2010-11-04,0.48907631376425875,0.4393607974052429,0.48907631376425875,0.45214277505874634,0.48907631376425875,0.44857341051101685,0.48907631376425875,0.43409475684165955,0.48907631376425875,0.4120979607105255,0.48907631376425875,0.41501569747924805,0.48907631376425875,0.455266535282135,0.826923076923077,0.9090909090909091,0.5,0.537152530292231,0.7298759334391747,0.7335763043791111,0.34138250270020054,1.0,0.737124438365214,0.6041585892962291,0.826923076923077,0.9090909090909091,0.3333333333333333,0.09096578759800428,0.334406420885518,0.3388219762618346,0.19645887980249963,0.09899044045385509,0.8062567213954956,0.42185174016475613,0.826923076923077,0.9090909090909091,0.16666666666666666,0.0,0.29865643558534793,0.30684490104926104,0.16772103070513808,0.05128205128205128,0.8988407337771349,0.44639737311947036,0.8461538461538461,0.9090909090909091,0.3333333333333333,0.09577690662865289,0.49012171458811193,0.49790085529979455,0.4169881191174202,0.3580809434467971,0.6711966865198757,0.4126710607561858
2010-11-03,0.5431791874964819,0.4040708839893341,0.5431791874964819,0.45214277505874634,0.5431791874964819,0.4316810965538025,0.5431791874964819,0.418110728263855,0.5431791874964819,0.4120979607105255,0.5431791874964819,0.41501569747924805,0.5431791874964819,0.4087311327457428,0.826923076923077,0.9090909090909091,0.3333333333333333,0.09096578759800428,0.334406420885518,0.3388219762618346,0.19645887980249963,0.09899044045385509,0.8062567213954956,0.42185174016475613,0.826923076923077,0.9090909090909091,0.16666666666666666,0.0,0.29865643558534793,0.30684490104926104,0.16772103070513808,0.05128205128205128,0.8988407337771349,0.44639737311947036,0.826923076923077,0.9090909090909091,0.0,0.0,0.3532516022814147,0.3669405044204059,0.2819780898009566,0.0566425444474225,0.9352192810648354,0.4477519780582734,0.8461538461538461,0.9090909090909091,0.16666666666666666,0.17899144689950108,0.6383988945728243,0.6433356066246638,0.29274031785218324,0.35298847493969443,0.6137329378322285,0.578607772464664
2010-11-02,0.5668184975004229,0.4040708839893341,0.5668184975004229,0.45214277505874634,0.5668184975004229,0.4163411259651184,0.5668184975004229,0.418110728263855,0.5668184975004229,0.4120979607105255,0.5668184975004229,0.41501569747924805,0.5668184975004229,0.4087311327457428,0.826923076923077,0.9090909090909091,0.16666666666666666,0.0,0.29865643558534793,0.30684490104926104,0.16772103070513808,0.05128205128205128,0.8988407337771349,0.44639737311947036,0.826923076923077,0.9090909090909091,0.0,0.0,0.3532516022814147,0.3669405044204059,0.2819780898009566,0.0566425444474225,0.9352192810648354,0.4477519780582734,0.8076923076923077,0.8181818181818182,1.0,0.1274055595153243,0.3847386370318101,0.3961126718264132,0.16019904335750654,0.06057357276869472,0.8809400299140684,0.4980015987210245,0.8461538461538461,0.9090909090909091,0.0,0.1675873129009266,0.40226083377432925,0.40480832400032696,0.23352877642339145,0.04207987134816403,0.6224901994967915,0.4070563908154932
2010-11-01,0.5053276355058924,0.4393607974052429,0.5053276355058924,0.45214277505874634,0.5053276355058924,0.44857341051101685,0.5053276355058924,0.418110728263855,0.5053276355058924,0.4429773688316345,0.5053276355058924,0.41501569747924805,0.5053276355058924,0.4087311327457428,0.826923076923077,0.9090909090909091,0.0,0.0,0.3532516022814147,0.3669405044204059,0.2819780898009566,0.0566425444474225,0.9352192810648354,0.4477519780582734,0.8076923076923077,0.8181818181818182,1.0,0.1274055595153243,0.3847386370318101,0.3961126718264132,0.16019904335750654,0.06057357276869472,0.8809400299140684,0.4980015987210245,0.8076923076923077,0.8181818181818182,0.8333333333333333,0.20964005702067,0.5957693890750891,0.6076757994581641,0.5349097361518285,0.054855713392298756,0.7441916273844207,0.46745836863443524,0.826923076923077,0.9090909090909091,1.0,0.17551674982181042,0.506791321220673,0.5108423482890898,0.41579231600061717,0.04199052979540784,0.6003666583832654,0.5310769348592989
2010-10-31,0.45786256389721547,0.4393607974052429,0.45786256389721547,0.45214277505874634,0.45786256389721547,0.44857341051101685,0.45786256389721547,0.43409475684165955,0.45786256389721547,0.4120979607105255,0.45786256389721547,0.44572463631629944,0.45786256389721547,0.4087311327457428,0.8076923076923077,0.8181818181818182,1.0,0.1274055595153243,0.3847386370318101,0.3961126718264132,0.16019904335750654,0.06057357276869472,0.8809400299140684,0.4980015987210245,0.8076923076923077,0.8181818181818182,0.8333333333333333,0.20964005702067,0.5957693890750891,0.6076757994581641,0.5349097361518285,0.054855713392298756,0.7441916273844207,0.46745836863443524,0.8076923076923077,0.8181818181818182,0.6666666666666666,0.09577690662865289,0.3081966249191505,0.31101816338916627,0.0954713778737849,0.0648619673009917,0.896151536218504,0.46841568661238825,0.826923076923077,0.8181818181818182,0.8333333333333333,0.15796507483962938,0.5135973422708291,0.5210953093031853,0.5092192562876099,0.22460466362905387,0.5755014912280583,0.4093922466816971
2010-10-30,0.4990295757287584,0.4393607974052429,0.4990295757287584,0.45214277505874634,0.4990295757287584,0.43323343992233276,0.4990295757287584,0.43409475684165955,0.4990295757287584,0.4120979607105255,0.4990295757287584,0.41501569747924805,0.4990295757287584,0.455266535282135,0.8076923076923077,0.8181818181818182,0.8333333333333333,0.20964005702067,0.5957693890750891,0.6076757994581641,0.5349097361518285,0.054855713392298756,0.7441916273844207,0.46745836863443524,0.8076923076923077,0.8181818181818182,0.6666666666666666,0.09577690662865289,0.3081966249191505,0.31101816338916627,0.0954713778737849,0.0648619673009917,0.896151536218504,0.46841568661238825,0.8076923076923077,0.8181818181818182,0.5,0.09827156094084107,0.3810342800023517,0.39201323931501086,0.29513192408578925,0.234700259090503,0.9275037690964574,0.44812054547978475,0.826923076923077,0.8181818181818182,0.6666666666666666,0.15849964362081256,0.3971158934556357,0.4014083978301551,0.28514118191637094,0.17912981327615474,0.6345039945815376,0.4033515702408154
2010-10-29,0.4773436277975577,0.4040708839893341,0.4773436277975577,0.45214277505874634,0.4773436277975577,0.4316810965538025,0.4773436277975577,0.418110728263855,0.4773436277975577,0.4120979607105255,0.4773436277975577,0.41501569747924805,0.4773436277975577,0.4087311327457428,0.8076923076923077,0.8181818181818182,0.6666666666666666,0.09577690662865289,0.3081966249191505,0.31101816338916627,0.0954713778737849,0.0648619673009917,0.896151536218504,0.46841568661238825,0.8076923076923077,0.8181818181818182,0.5,0.09827156094084107,0.3810342800023517,0.39201323931501086,0.29513192408578925,0.234700259090503,0.9275037690964574,0.44812054547978475,0.8076923076923077,0.8181818181818182,0.3333333333333333,0.0,0.31994178867524936,0.3284920570366732,0.2635781515198272,0.18386491557223264,0.9185922057174452,0.3681653479611535,0.826923076923077,0.8181818181818182,0.5,0.06815751960085531,0.5560063503263359,0.5540991196731477,0.16359358123746334,0.368533905119271,0.5649318237908467,0.6027321855090795
2010-10-28,0.7335763043791111,0.4393607974052429,0.7335763043791111,0.45214277505874634,0.7335763043791111,0.43323343992233276,0.7335763043791111,0.43409475684165955,0.7335763043791111,0.4120979607105255,0.7335763043791111,0.41501569747924805,0.7335763043791111,0.4087311327457428,0.8076923076923077,0.8181818181818182,0.5,0.09827156094084107,0.3810342800023517,0.39201323931501086,0.29513192408578925,0.234700259090503,0.9275037690964574,0.44812054547978475,0.8076923076923077,0.8181818181818182,0.3333333333333333,0.0,0.31994178867524936,0.3284920570366732,0.2635781515198272,0.18386491557223264,0.9185922057174452,0.3681653479611535,0.8076923076923077,0.8181818181818182,0.16666666666666666,0.0,0.22759745986946567,0.2301438430302778,0.13705446690325565,0.222281783257393,0.8438470912635108,0.4146766419199978,0.826923076923077,0.8181818181818182,0.3333333333333333,0.09301496792587313,0.32698300699711785,0.3311292835378276,0.3040425860206758,0.041365138926114535,0.6300735746379189,0.39482665364714264
2010-10-27,0.3388219762618346,0.39367061853408813,0.3388219762618346,0.45214277505874634,0.3388219762618346,0.4163411259651184,0.3388219762618346,0.418110728263855,0.3388219762618346,0.4120979607105255,0.3388219762618346,0.41501569747924805,0.3388219762618346,0.4087311327457428,0.8076923076923077,0.8181818181818182,0.3333333333333333,0.0,0.31994178867524936,0.3284920570366732,0.2635781515198272,0.18386491557223264,0.9185922057174452,0.3681653479611535,0.8076923076923077,0.8181818181818182,0.16666666666666666,0.0,0.22759745986946567,0.2301438430302778,0.13705446690325565,0.222281783257393,0.8438470912635108,0.4146766419199978,0.8076923076923077,0.8181818181818182,0.0,0.0,0.29552537190568656,0.298151125904886,0.20490665020830115,0.04833378004109711,0.6913305027635896,0.3813188969782269,0.826923076923077,0.8181818181818182,0.16666666666666666,0.051585887384176764,0.28258952196154596,0.2835928848066988,0.2673584323406881,0.04011435718752792,0.6199220563218599,0.4159498748306752
2010-10-26,0.30684490104926104,0.41151830554008484,0.30684490104926104,0.4290010631084442,0.30684490104926104,0.4163411259651184,0.30684490104926104,0.43406715989112854,0.30684490104926104,0.4429773688316345,0.30684490104926104,0.41501569747924805,0.30684490104926104,0.4087311327457428,0.8076923076923077,0.8181818181818182,0.16666666666666666,0.0,0.22759745986946567,0.2301438430302778,0.13705446690325565,0.222281783257393,0.8438470912635108,0.4146766419199978,0.8076923076923077,0.8181818181818182,0.0,0.0,0.29552537190568656,0.298151125904886,0.20490665020830115,0.04833378004109711,0.6913305027635896,0.3813188969782269,0.7884615384615384,0.8181818181818182,1.0,0.17658588738417677,0.6745310754395244,0.6828483297565506,0.45525381885511496,0.6765835790226035,0.7290679281329417,0.6452131707807436,0.826923076923077,0.8181818181818182,0.0,0.042320028510335,0.27932615981654657,0.2822126424196177,0.16787532788149975,0.041811846689895474,0.6375789464262009,0.3834441428892828
2010-10-25,0.3669405044204059,0.4040708839893341,0.3669405044204059,0.43430203199386597,0.3669405044204059,0.4316810965538025,0.3669405044204059,0.418110728263855,0.3669405044204059,0.4429773688316345,0.3669405044204059,0.44572463631629944,0.3669405044204059,0.4087311327457428,0.8076923076923077,0.8181818181818182,0.0,0.0,0.29552537190568656,0.298151125904886,0.20490665020830115,0.04833378004109711,0.6913305027635896,0.3813188969782269,0.7884615384615384,0.8181818181818182,1.0,0.17658588738417677,0.6745310754395244,0.6828483297565506,0.45525381885511496,0.6765835790226035,0.7290679281329417,0.6452131707807436,0.7884615384615384,0.8181818181818182,0.8333333333333333,0.3329472558802566,0.6445287234668077,0.6516408366546341,0.4640101836136399,0.34691324935227374,0.6813490573316319,0.510039872293783,0.8076923076923077,0.8181818181818182,1.0,0.26817533856022807,0.68480625624743,0.6870854111007536,0.4727279740780743,0.5522201375859912,0.5390717942007477,0.5820062512863972
2010-10-24,0.3961126718264132,0.4393607974052429,0.3961126718264132,0.45214277505874634,0.3961126718264132,0.44857341051101685,0.3961126718264132,0.43409475684165955,0.3961126718264132,0.4429773688316345,0.3961126718264132,0.44572463631629944,0.3961126718264132,0.455266535282135,0.7884615384615384,0.8181818181818182,1.0,0.17658588738417677,0.6745310754395244,0.6828483297565506,0.45525381885511496,0.6765835790226035,0.7290679281329417,0.6452131707807436,0.7884615384615384,0.8181818181818182,0.8333333333333333,0.3329472558802566,0.6445287234668077,0.6516408366546341,0.4640101836136399,0.34691324935227374,0.6813490573316319,0.510039872293783,0.7884615384615384,0.8181818181818182,0.6666666666666666,0.09853884533143265,0.4427441641676956,0.45632214832287477,0.4343851257521987,0.04270526221745734,0.7153943239986411,0.35545695180382686,0.8076923076923077,0.8181818181818182,0.8333333333333333,0.5525659301496793,0.7470600341036068,0.7521157251277948,0.5595201357815152,0.046278924327704814,0.5370854793135571,0.5228487868387943
